town,business_name,phone,address,website
"Halifax","Aquafin Window Cleaning","07421 108808","","http://aquafinwindows.co.uk/"
"Halifax","ShadesOFGREEN-SECURE we only do estimation","07756 087549","1 Sandown Rd","https://www.shadesofgreen-secure.co.uk/"
"Halifax","Exclean","07599 995119","","https://exclean.co.uk/"
"Halifax","GleamingGlass UK","07518 001019","",""
"Halifax","OT Window Cleaning Services","07856 558537","",""
"Halifax","The Deep Clean Team","07711 276180","","http://deepcleanteam.uk/"
"Halifax","Reflections","07795 561962","",""
"Hartlepool","Reflekta LTD","07377 987124","14 Queensway","http://reflektaltd.co.uk/"
"Hartlepool","Absolutely Clean Windows","07551 094459","33 Alderson St",""
"Hartlepool","All Bright Cleaning Co","07712 557014","85 Mowbray Rd",""
"Hartlepool","Minchella Services - Window Cleaning","07582 742272","",""
"Hartlepool","Pro-Wash Window Cleaning","07851 415972","","http://facebook.com/2691315964216094/"
"Hartlepool","Hartlepool cleaners","07445 430949","7 Shaw Grove","http://www.facebook.com/hartlepoolcleaners"
"Hartlepool","SOAP & SHINE Cleaning Services","07513 519138","","https://www.soap-shine.co.uk/"
"Hartlepool","SOAP and SHINE","07877 976872","3 Annandale Cres","https://soapandshine.weebly.com/"
"Hartlepool","My Sparkling Windows","07720 522137","","https://mysparklingwindows.co.uk/"
"Hartlepool","Gibson's Gutter Cleaning Services","07729 760682","Sea View",""
"Hartlepool","Naylor Specialist Cleaning","07579 824481","Kilmarnock Rd",""
"Hartlepool","A Brown Hartlepool Windows uPVC","07888 070702","16 Felixstowe Cl","http://hartlepoolwindows.co.uk/"
"Hartlepool","Operation Clean","07383 325164","18 Rockferry Cl","https://www.operationclean.co.uk/"
"Hartlepool","Shinnyhome","07874 785633","5 Rydal St",""
"Hartlepool","Professional Cleaning Solutions UK","07930 740231","","https://www.professionalcleaningsolutionsuk.co.uk/"
"Hartlepool","Anchor home refurbs Ltd","07710 959484","Belmont Gardens","https://www.anchorhomeimprovements.co.uk/"
"Hartlepool","Andrews Window Cleaning Service","07703 771732","5 Belle Vue Terrace",""
"Hartlepool","TSM Window Cleaners Ltd","07525 789423","52 Elton Rd","https://tsmwindowcleaning.co.uk/"
"Hartlepool","Crazy Clean North East","07925 821635","",""
"Hartlepool","Wilson Roofing Contractors","07843 478646","4 Bond St","http://www.wilson-roofing.co.uk/"
"Hartlepool","Four window cleaning","07300 461625","Billingham Reach Industrial Estate, Haverton Hill Rd",""
"Hartlepool","Blitz It Cleaning Ltd","07811 255299","28 Retford Grove","https://blitzitcleaning.com/"
"Hartlepool","MICHAEL PARRY WINDOW CLEANING","07766 343467","",""
"Hartlepool","P. morgan window cleaning services","07535 391399","47A Boosbeck Rd",""
"Hartlepool","5 star WindowCleaning","07521 945316","",""
"Hartlepool","Aqua Window Cleaning","07946 106217","28 The Mead",""
"Hartlepool","B Shields Window Cleaning","07903 047406","74 The Byway",""
"Hartlepool","Guardian HydroClean Ltd","07835 730476","","http://www.guardianhydroclean.com/"
"Hartlepool","T G Window Cleaning","07957 244817","14 Hirst Grove",""
"Hartlepool","GC Jet Clean","07757 116577","Thornley Ave","https://gcjetclean.co.uk/"
"Hartlepool","Focus on Cleaning Services","07826 311734","","http://www.focuscleaningservices.co.uk/"
"Hartlepool","Anchor Home Renovations and Refurbishments","07749 740389","71 Belmont Gardens","https://m.facebook.com/Anchor-home-renovations-and-refurbishments-104516761898230/"
"Hartlepool","Ace Window Cleaners","07583 662986","Mowden Terrace",""
"Hartlepool","Redcar Window Cleaning","07591 504395","",""
"Darlington","Appleyard Window Cleaners","07455 160631","6 Springwell Terrace","https://www.instagram.com/appleyardwindowcleaners/"
"Darlington","Sharp Cleaning Services","07794 685377","2 Hury Wy","http://www.sharpcleaningservices.co.uk/"
"Darlington","Darlington Window Cleaners Ltd","07729 467400","Victoria Embankment",""
"Darlington","LJL Cleaning","07484 293128","18 Hamsterley St","https://www.facebook.com/share/18mTdKoGeH/?mibextid=wwXIfr"
"Darlington","B Raiseborough Window Cleaning","07948 500129","27 Chatsworth Terrace","https://www.facebook.com/profile.php?id=100090450922535"
"Darlington","RCC Ltd","07880 355504","2 Hallview Grove","http://rccwindowcleaning.co.uk/"
"Darlington","Pane's Window Cleaning","07876 057441","St George's Gate","https://www.paneswindowcleaning.co.uk/"
"Darlington","J K T Window cleaning","07773 082323","10 Bishop Cl","http://www.jktwindowcleaning.co.uk/"
"Darlington","Great North Exterior Cleaning","07713 745466","250 Carmel Rd N","http://greatnorthexteriorcleaning.co.uk/"
"Darlington","BMCleaning","07463 751563","17 Bates Ave",""
"Darlington","M J C Complete Clean","07591 260521","2 West Farm Cottages","http://mjccompleteclean.com/"
"Darlington","Completely Clean window cleaning services","07799 854774","96 Hawkshead Pl",""
"Darlington","Clean Zone","07780 987897","Staindrop Rd","http://www.cleanzone.co.uk/"
"Darlington","Platinum Renovation & Pressure Cleaning","07501 026602","33 Dickinson St",""
"Darlington","Gcs cleaning services","07763 015177","2 St Andrews Park",""
"Darlington","Blue Bridge Window Cleaning","07476 676503","27 Belford Way","https://www.bluebridgewindowcleaning.co.uk/"
"Darlington","The Shiny Happy Cleaning Company","07378 348412","","http://shinyhappycleaning.co.uk/"
"Darlington","Top Marks Window Cleaning Darlington","07947 616027","",""
"Darlington","DP Platform & Pressure Cleaning","07552 063147","15 Blackmoor Close",""
"Darlington","Ely's Cleaning Ltd","07306 311868","Grosvenor St",""
"Darlington","The Gleam Team Window Cleaning Darlington","07954 416169","",""
"Darlington","L & S Diamond Cleaning","07542 051973","Rainbow cottage, Front St","http://www.wix.com/"
"Darlington","S.B.M window cleaning","07951 163768","32 Blackmoor Close",""
"Darlington","Skyline windows","07738 879631","3 Station Terrace",""
"Darlington","Upvc Care&Repair","07545 771606","11 Westgate Cres",""
"Darlington","Adam Ingram Window Cleaning","07879 335328","","http://fb.me/adamingramwc"
"Darlington","North East Cleaning Co.","07383 699280","135 Eastbourne Rd","https://northeastcleaningcompany.co.uk/"
"Darlington","Northern Commercial Cleaning","07932 078915","Priestgate","https://www.northerncommercialcleaning.com/"
"Darlington","M&M Window Cleaning","07522 048026","",""
"Darlington","V&S Pro Mobile Services","07551 324858","",""
"Darlington","ECO CLEANING GROUP LTD","07902 355300","185 Tudhoe Moor","http://www.ecocleaninggroupltd.co.uk/"
"Darlington","Andrew Robson cleaning services","07527 456088","",""
"Darlington","Shine Cleaning Co","07812 069962","48 Green St",""
"Darlington","CLIFFORDS CLEAR WINDOW CLEANING Ltd","07814 786049","","http://www.cliffordsclearwindowcleaning.co.uk/"
"Darlington","Stratton Window Cleaning","07505 778472","Enfield Chase",""
"Darlington","ActivClean","07960 664601","","http://www.activclean.co.uk/"
"Darlington","Hybrid Property Care LTD","07368 647975","1 Station Rise","https://www.hybridpropertycareuk.co.uk/"
"Darlington","Lovely Laundry","07875 665173","2 Douglas Close Preston Farm Ind Est","http://www.lovely-laundry.co.uk/"
"Darlington","Steamcleanaway","07941 167985","127 Thames Rd",""
"Darlington","Deep Clean North East Ltd","07949 148342","Queens Dr","https://www.deepcleannortheast.com/"
"Darlington","H.a.s window cleaning ltd","07484 111731","",""
"Darlington","JMF Window Cleaning","07851 724945","",""
"Darlington","Window Cleaning Darlington","07554 573485","",""
"Darlington","Gregory's Exterior Cleaning Services","07759 832105","",""
"Darlington","The Genie Cleaning And Ironing Service","07593 636848","Eade Cl","http://geniecleaninggroup.co.uk/"
"Darlington","Point North Cleaning","07540 899965","",""
"Darlington","Only Poles And Hoses","07581 278095","",""
"Darlington","AquaPure Window Cleaning","07786 821849","",""
"Darlington","Happy Homes Cleaning Company","07944 258271","25 Queens Dr","http://www.happyhomescleaningcompany.co.uk/"
"Darlington","N J Pro Clean","07935 739201","",""
"Darlington","H2O Window Cleaning Services","07877 116964","",""
"Hastings","Mr Domestics Cleaning","07394 854529","",""
"Hastings","PROTEUS (Exterior Cleaning Specialists)","07802 373128","23 Pine Ave","http://www.proteusexteriorcleaning.com/"
"Hastings","premier window cleaning","07532 423466","103 Malvern Way",""
"Hastings","Tidy Culture Window Cleaning Service","07544 544505","FLAT 21, Park Lane Mansions, 13 Eversfield Pl","https://tidyculture.co/"
"Hastings","Paul's Cleaning services","07951 689285","","https://www.facebook.com/paulswindowcleaningservices/"
"Hastings","C-Thru window cleaning","07730 537227","84 St Helen's Park Rd","http://c-thruwindowcleaning.co.uk/"
"Hastings","TJ's Window Cleaning","07547 944271","7 Vermont Way",""
"Hastings","MSC CLEANING","07895 171050","Winchelsea Rd","http://www.msccleaning.co.uk/"
"Hastings","Ultimate Exterior Cleaning","07516 053566","6 Clement Hill Rd","http://www.ultimateexteriorcleaning.co.uk/"
"Hastings","C S G Cleaning Services","07825 886586","",""
"Hastings","Transparent Window Cleaners","07846 417965","",""
"Hastings","Westys window cleaning","07591 285689","",""
"Hastings","Wipeout Cleaning Ltd","07930 321485","4 Salisbury Mews",""
"Hastings","First Rate Cleaning Ltd","07539 079929","0","http://www.firstratecleaning.co.uk/"
"Hastings","Rainbow Cleaning Hastings LTD","07895 466355","St. Leonard's on sea","https://rainbowcleaninghastings.com/"
"Hastings","1066 Gutter Cleaning","07864 505177","8 Linton Cres",""
"Hastings","Steve Frame Bexhill Window Cleaners","07897 333799","21 Pebsham La",""
"Hastings","Andreia's Cleaning Limited","07310 930067","530b Old London Rd","https://calendly.com/andreia-andreiascleaning/30min"
"Hastings","Michaels cleaning services","07488 324785","","https://www.facebook.com/share/171JoxtBNK/"
"Hastings","ACE HH Cleaning Services","07475 501950","Chatfield Cl","http://cleaningacehh.co.uk/"
"Hastings","WE CLEAN","07885 444726","488 Bexhill Rd",""
"Hastings","Vanquish Exterior Cleaning and Gardening","07412 907050","Upper Glen Rd","http://www.vanquishexteriorcleaning.co.uk/"
"Hastings","Neat and Shiny","07940 554441","","http://www.neatnshiny.uk/"
"Hastings","johnsons squeaky clean","07455 994017","43 Newnham Way","https://www.facebook.com/johnsonssqueakyclean"
"Hastings","Perfect Weekends","07912 140263","123-124 Queens Rd",""
"Hastings","A & A Cleaning Services Ltd","07809 832274","","https://www.aandacleaningservicesltd.co.uk/"
"Hastings","Hydro shine","07398 541139","Saltwood Rd",""
"Hastings","Bexhill and Hastings Cleaners","07516 432604","74 Amherst Rd",""
"Hastings","Dazzle shine window cleaning","07511 979437","33",""
"Hastings","J.W CLEANING SOLUTION","07583 005133","Gwyneth Grove",""
"Hastings","Cleanglass window cleaning","07961 030518","Broyle Place Farm","https://www.cleanglasswindowcleaning.co.uk/"
"Hastings","Seamoors Cleaning Services","07469 198040","10, Hornbeam Heights, Hawthorn Rd",""
"Hastings","Pukka Property Services","07925 502721","","http://pukkapropertyservices.co.uk/"
"Hastings","Silverhill Commercial and Domestic Laundry","07767 199000","49 Sedlescombe Rd N",""
"Hastings","An Eye For Detail","07801 334357","15 Beaver Cl","https://www.aneyefordetail.co.uk/"
"Hastings","N Smith Window Cleaning","07366 035651","Wayside Ave",""
"Hastings","Hajari Services","07435 292931","",""
"Hastings","Gleam cleaning","07749 868124","34 Bayham Rd",""
"Hastings","CRC Window Cleaning","07456 121477","11 Dales Cl",""
"Hastings","Seymour Clearly Window Cleaning","07743 555747","61 Mallard Dr",""
"Hastings","Prostyle Gardening & Home Services","07850 055543","71 London Rd","https://prostyleservices.co.uk/"
"Hastings","AJR Cleaning","07747 161638","Lime Hill Rd","https://ajrcleaning.co.uk/"
"Hastings","MJ's Window Cleaning","07482 990637","7 The Chennells","https://www.mjswindowcleaners.com/"
"Hastings","NO MORE DUST LTD (cleaners and cleaning services in East Sussex and Kent)","07300 806384","road, Oak cottage heathfield","http://www.nomoredust.co.uk/"
"Hastings","ARP Window & Cleaning Services","07864 369711","Highgrove Cres",""
"Hastings","Keystone Window Cleaning","07402 340190","","https://www.keystonewash.co.uk/"
"Hastings","Good Flow Gutters","07534 328781","23 Lychgates Cl","https://www.goodflowgutters.co.uk/services"
"Hastings","konixwindowcleaning","07535 831915","13 Milk House Cottages",""
"Hastings","Pure Solutions","07944 227635","31 Harcourt Rd","http://www.window-cleaningeastsussex.co.uk/"
"Hastings","P R Window Cleaning","07812 108546","74 Swan Rd",""
"Hastings","Jo Colin Cleaning","07473 334477","","https://www.jocolincleaning.com/"
"Hastings","Pure Water Windows","07411 339330","",""
"Stevenage","Stevenage Window Cleaning","07960 777123","",""
"Stevenage","ProReflection","07368 546912","70 Faraday Rd","http://www.proreflection.co.uk/"
"Stevenage","Alexander Window Cleaning","07887 506097","Whitethorns, Rectory Ln",""
"Stevenage","Pro 4 You Window Cleaning","07759 999303","20 Briardale",""
"Stevenage","Steve Cleans Window Cleaning","07960 405622","20 Harrowdene","http://www.stevecleans.co.uk/"
"Stevenage","Top Glass Window Cleaning","07919 358292","84 Torquay Cres",""
"Stevenage","Win Cleaner - Window Cleaning & Gutter Cleaning","07948 534943","Great Gables","http://www.wincleaner.co.uk/"
"Stevenage","H2whoa! Window cleaning","07946 710873","97 Kestrel Cl","http://www.paypal.me/h2whoa"
"Stevenage","Guttering Direct Gutter cleaning Service","07918 121792","54 Julia Gate","http://www.gutteringdirect.com/"
"Stevenage","Homeclean Window Washers","07759 882898","199 Collenswood Rd",""
"Stevenage","Vulture Cleaning","07495 315964","5 River Mead","https://www.vulturecleaning.com/"
"Stevenage","NGC Window Cleaning Services","07564 677287","108 Mildmay Rd","https://ngc-window-cleaning-services.ueniweb.com/"
"Stevenage","gutter cleaning stevenage","07956 182980","210 West Terrace","https://www.guttercleaningstevenage.com/"
"Stevenage","Gutter Clear Solutions","07492 748924","11 Warwick Rd","https://gutterclearingstevenage.co.uk/"
"Stevenage","Das4 Services Ltd","07878 776312","Admiral Dr","http://das4services.co.uk/"
"Stevenage","DirtBusters","07923 483381","Hertfordshire, 12 Medalls Path",""
"Stevenage","DSG Professional Window Cleaning","07811 877299","22 The Crescent","https://dsgprofessionalwindowcleaning.co.uk/"
"Stevenage","Champion Cleaning","07754 490111","Berwick Way","http://www.championcleaning.uk/"
"Stevenage","Advanced Hygiene","07715 129119","15 Edmonds Dr","http://www.advancedhygiene.co.uk/"
"Stevenage","DD Property Care","07403 443959","7 Great Leylands","https://www.ddpropertycare.co.uk/"
"Stevenage","Boss Professional Cleaning","07977 970371","18 Pike End",""
"Stevenage","Djb Exterior Cleaning Solutions","07960 978909","194 Broadwater Cres",""
"Stevenage","Your House Wash","07835 005004","109 Cavell Rd","http://www.yourhousewash.co.uk/"
"Stevenage","Louis&Co Cleaning Services (Window Cleaning)","07759 430333","","https://louisco-clean.com/"
"Stevenage","Just Traditional Window Cleaning","07534 636097","","https://www.jtwc.co.uk/"
"Stevenage","JCM Window Cleaning","07825 323569","51 Sweet Briar","http://www.jcmwindowcleaning.com/"
"Stevenage","Five Double Glazing Windows","07418 375532","84 Queensway","https://doubleglazingwindows.uk/"
"Stevenage","Beyond Reach Cleaning Co.","07761 291152","29 Lower Park Rd","https://www.beyondreachcc.co.uk/"
"Stevenage","Prestige Window Cleaning","07377 913860","",""
"Stevenage","Squeeky Clean London","07523 924643","Nelson Rd",""
"Stevenage","Finesse Cleaning Services","07795 821875","","https://finessecleaningservices.co.uk/"
"Stevenage","Armistead Cleaning Services","07914 399758","70 Beaconsfield Rd","https://www.armisteadcleaningservices.co.uk/"
"Stevenage","Crystaline Window Cleaning","07482 745697","25 Vicarage Rd","http://crystalinewindowcleaning.co.uk/"
"Stevenage","DPC Window Cleaning Services","07982 820442","Montalt Rd","http://dpcwindowcleaningservices.co.uk/"
"Stockton-on-Tees","ClearWashUK Ltd Window cleaning| Driveway Cleaning | Roof Cleaning | Pressure Washing services","07474 564515","53 Myrtle Rd","https://clearwashuk.com/"
"Stockton-on-Tees","Aquapure Facilities Management","07889 787898","1 Clarence Row","https://www.aquapurefm.com/"
"Stockton-on-Tees","Everclean Windows Limited","07877 267941","Raydale Beck","http://www.evercleanlimited.co.uk/"
"Stockton-on-Tees","Oxbridge Laundry & Dry Cleaning Centre","07519 269689","39 Oxbridge Ln","https://www.facebook.com/laundryanddrycleaners"
"Stockton-on-Tees","July Cleaning Ltd","07588 121738","","https://julycleaningservices.co.uk/"
"Stockton-on-Tees","ABI Cleaning Services","07523 962204","22 Tasman Dr",""
"Stockton-on-Tees","Steveo's Exterior Cleaning Services","07495 408882","21 Baynes Dr","http://www.steveoswindowcleaning.co.uk/"
"Stockton-on-Tees","Pure Kleen Window Cleaning Bishop Auckland","07917 874085","2 Price Ave","https://purekleen.my.canva.site/"
"Stockton-on-Tees","Walsh Window Cleaning Solutions","07983 802257","14 Heron Wy.",""
"Stockton-on-Tees","Knaresborough Window Cleaners","07977 468397","18 Stockwell Ave","http://knaresboroughwindowcleaners.co.uk/"
